+-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
; Legal Partition Candidates                                                                                                                                                                                                                                  ;
+--------------------------------------------------------+-------+----------------+--------------+----------------+--------+-----------------+---------------+-----------------+-------+----------------+--------------+------------------+-------------------+
; Hierarchy                                              ; Input ; Constant Input ; Unused Input ; Floating Input ; Output ; Constant Output ; Unused Output ; Floating Output ; Bidir ; Constant Bidir ; Unused Bidir ; Input only Bidir ; Output only Bidir ;
; \PARTIAL_SUM_GEN:29:adderx|\adder_GEN:23:adderX        ; 3     ; 0              ; 0            ; 0              ; 2      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; \PARTIAL_SUM_GEN:29:adderx|\adder_GEN:22:adderX|adder2 ; 2     ; 0              ; 0            ; 0              ; 2      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; \PARTIAL_SUM_GEN:29:adderx|\adder_GEN:22:adderX|adder1 ; 2     ; 0              ; 0            ; 0              ; 2      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; \PARTIAL_SUM_GEN:29:adderx|\adder_GEN:22:adderX        ; 3     ; 0              ; 0            ; 0              ; 2      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; \PARTIAL_SUM_GEN:29:adderx|\adder_GEN:21:adderX|adder2 ; 2     ; 0              ; 0            ; 0              ; 2      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; \PARTIAL_SUM_GEN:29:adderx|\adder_GEN:21:adderX|adder1 ; 2     ; 0              ; 0            ; 0              ; 2      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; \PARTIAL_SUM_GEN:29:adderx|\adder_GEN:21:adderX        ; 3     ; 0              ; 0            ; 0              ; 2      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; \PARTIAL_SUM_GEN:29:adderx|\adder_GEN:20:adderX|adder2 ; 2     ; 0              ; 0            ; 0              ; 2      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; \PARTIAL_SUM_GEN:29:adderx|\adder_GEN:20:adderX|adder1 ; 2     ; 0              ; 0            ; 0              ; 2      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; \PARTIAL_SUM_GEN:29:adderx|\adder_GEN:20:adderX        ; 3     ; 0              ; 0            ; 0              ; 2      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; \PARTIAL_SUM_GEN:29:adderx|\adder_GEN:19:adderX|adder2 ; 2     ; 0              ; 0            ; 0              ; 2      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; \PARTIAL_SUM_GEN:29:adderx|\adder_GEN:19:adderX|adder1 ; 2     ; 0              ; 0            ; 0              ; 2      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; \PARTIAL_SUM_GEN:29:adderx|\adder_GEN:19:adderX        ; 3     ; 0              ; 0            ; 0              ; 2      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; \PARTIAL_SUM_GEN:29:adderx|\adder_GEN:18:adderX|adder2 ; 2     ; 0              ; 0            ; 0              ; 2      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; \PARTIAL_SUM_GEN:29:adderx|\adder_GEN:18:adderX|adder1 ; 2     ; 0              ; 0            ; 0              ; 2      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; \PARTIAL_SUM_GEN:29:adderx|\adder_GEN:18:adderX        ; 3     ; 0              ; 0            ; 0              ; 2      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; \PARTIAL_SUM_GEN:29:adderx|\adder_GEN:17:adderX|adder2 ; 2     ; 0              ; 0            ; 0              ; 2      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; \PARTIAL_SUM_GEN:29:adderx|\adder_GEN:17:adderX|adder1 ; 2     ; 0              ; 0            ; 0              ; 2      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; \PARTIAL_SUM_GEN:29:adderx|\adder_GEN:17:adderX        ; 3     ; 0              ; 0            ; 0              ; 2      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; \PARTIAL_SUM_GEN:29:adderx|\adder_GEN:16:adderX|adder2 ; 2     ; 0              ; 0            ; 0              ; 2      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; \PARTIAL_SUM_GEN:29:adderx|\adder_GEN:16:adderX|adder1 ; 2     ; 0              ; 0            ; 0              ; 2      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; \PARTIAL_SUM_GEN:29:adderx|\adder_GEN:16:adderX        ; 3     ; 0              ; 0            ; 0              ; 2      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; \PARTIAL_SUM_GEN:29:adderx|\adder_GEN:15:adderX|adder2 ; 2     ; 0              ; 0            ; 0              ; 2      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; \PARTIAL_SUM_GEN:29:adderx|\adder_GEN:15:adderX|adder1 ; 2     ; 0              ; 0            ; 0              ; 2      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; \PARTIAL_SUM_GEN:29:adderx|\adder_GEN:15:adderX        ; 3     ; 0              ; 0            ; 0              ; 2      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; \PARTIAL_SUM_GEN:29:adderx|\adder_GEN:14:adderX|adder2 ; 2     ; 0              ; 0            ; 0              ; 2      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; \PARTIAL_SUM_GEN:29:adderx|\adder_GEN:14:adderX|adder1 ; 2     ; 0              ; 0            ; 0              ; 2      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; \PARTIAL_SUM_GEN:29:adderx|\adder_GEN:14:adderX        ; 3     ; 0              ; 0            ; 0              ; 2      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; \PARTIAL_SUM_GEN:29:adderx|\adder_GEN:13:adderX|adder2 ; 2     ; 0              ; 0            ; 0              ; 2      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; \PARTIAL_SUM_GEN:29:adderx|\adder_GEN:13:adderX|adder1 ; 2     ; 0              ; 0            ; 0              ; 2      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; \PARTIAL_SUM_GEN:29:adderx|\adder_GEN:13:adderX        ; 3     ; 0              ; 0            ; 0              ; 2      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; \PARTIAL_SUM_GEN:29:adderx|\adder_GEN:12:adderX|adder2 ; 2     ; 0              ; 0            ; 0              ; 2      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; \PARTIAL_SUM_GEN:29:adderx|\adder_GEN:12:adderX|adder1 ; 2     ; 0              ; 0            ; 0              ; 2      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; \PARTIAL_SUM_GEN:29:adderx|\adder_GEN:12:adderX        ; 3     ; 0              ; 0            ; 0              ; 2      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; \PARTIAL_SUM_GEN:29:adderx|\adder_GEN:11:adderX|adder2 ; 2     ; 0              ; 0            ; 0              ; 2      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; \PARTIAL_SUM_GEN:29:adderx|\adder_GEN:11:adderX|adder1 ; 2     ; 0              ; 0            ; 0              ; 2      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; \PARTIAL_SUM_GEN:29:adderx|\adder_GEN:11:adderX        ; 3     ; 0              ; 0            ; 0              ; 2      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; \PARTIAL_SUM_GEN:29:adderx|\adder_GEN:10:adderX|adder2 ; 2     ; 0              ; 0            ; 0              ; 2      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; \PARTIAL_SUM_GEN:29:adderx|\adder_GEN:10:adderX|adder1 ; 2     ; 0              ; 0            ; 0              ; 2      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; \PARTIAL_SUM_GEN:29:adderx|\adder_GEN:10:adderX        ; 3     ; 0              ; 0            ; 0              ; 2      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; \PARTIAL_SUM_GEN:29:adderx|\adder_GEN:9:adderX|adder2  ; 2     ; 0              ; 0            ; 0              ; 2      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; \PARTIAL_SUM_GEN:29:adderx|\adder_GEN:9:adderX|adder1  ; 2     ; 0              ; 0            ; 0              ; 2      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; \PARTIAL_SUM_GEN:29:adderx|\adder_GEN:9:adderX         ; 3     ; 0              ; 0            ; 0              ; 2      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; \PARTIAL_SUM_GEN:29:adderx|\adder_GEN:8:adderX|adder2  ; 2     ; 0              ; 0            ; 0              ; 2      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; \PARTIAL_SUM_GEN:29:adderx|\adder_GEN:8:adderX|adder1  ; 2     ; 0              ; 0            ; 0              ; 2      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; \PARTIAL_SUM_GEN:29:adderx|\adder_GEN:8:adderX         ; 3     ; 0              ; 0            ; 0              ; 2      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; \PARTIAL_SUM_GEN:29:adderx|\adder_GEN:7:adderX|adder2  ; 2     ; 0              ; 0            ; 0              ; 2      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; \PARTIAL_SUM_GEN:29:adderx|\adder_GEN:7:adderX|adder1  ; 2     ; 0              ; 0            ; 0              ; 2      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; \PARTIAL_SUM_GEN:29:adderx|\adder_GEN:7:adderX         ; 3     ; 0              ; 0            ; 0              ; 2      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; \PARTIAL_SUM_GEN:29:adderx|\adder_GEN:6:adderX|adder2  ; 2     ; 0              ; 0            ; 0              ; 2      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; \PARTIAL_SUM_GEN:29:adderx|\adder_GEN:6:adderX|adder1  ; 2     ; 0              ; 0            ; 0              ; 2      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
